Title,Author,Genre,Price,Quantity
Book_772,Author_413,Fantasy,978,90
Book_773,Author_284,Fantasy,447,43
Book_774,Author_198,Self-Help,915,79
Book_775,Author_239,History,552,39
Book_776,Author_279,History,454,81
Book_777,Author_425,Business,546,99
Book_778,Author_169,Business,970,98
Book_779,Author_45,Fiction,651,78
Book_780,Author_189,History,139,79
Book_781,Author_150,Business,565,78
Book_782,Author_141,Fantasy,344,80
Book_783,Author_183,Fiction,414,29
Book_784,Author_184,Fiction,213,25
Book_785,Author_219,History,460,57
Book_786,Author_478,Fiction,884,15
Book_787,Author_8,Science,621,29
Book_788,Author_275,Fantasy,982,69
Book_789,Author_189,Fantasy,380,74
Book_790,Author_39,Science,400,33
Book_791,Author_60,Fantasy,569,42
Book_792,Author_254,Self-Help,165,23
Book_793,Author_387,Fantasy,166,37
Book_794,Author_142,Self-Help,239,69
Book_795,Author_428,Self-Help,694,53
Book_796,Author_430,Science,608,86
Book_797,Author_141,Fiction,768,16
Book_798,Author_34,Fantasy,193,58
Book_799,Author_53,Fiction,134,84
Book_800,Author_77,Business,116,29
Book_801,Author_375,History,284,7
Book_802,Author_342,Self-Help,364,40
Book_803,Author_344,Science,168,56
Book_804,Author_111,History,421,27
Book_805,Author_282,Fantasy,192,94
Book_806,Author_382,History,122,35
Book_807,Author_241,Self-Help,414,51
Book_808,Author_498,Fiction,543,64
Book_809,Author_328,Science,187,42
Book_810,Author_413,Self-Help,380,80
Book_811,Author_351,Self-Help,829,41
Book_812,Author_425,Business,954,69
Book_813,Author_300,Fantasy,265,38
Book_814,Author_340,Business,274,6
Book_815,Author_316,Fantasy,257,28
Book_816,Author_14,Fiction,957,91
Book_817,Author_100,Fiction,530,72
Book_818,Author_30,Self-Help,507,83
Book_819,Author_127,Self-Help,310,79
Book_820,Author_178,Business,382,69
Book_821,Author_15,Business,844,27
Book_822,Author_496,Fiction,128,41
Book_823,Author_265,Fantasy,684,52
Book_824,Author_172,Business,501,85
Book_825,Author_282,Self-Help,209,30
Book_826,Author_50,Science,586,93
Book_827,Author_407,History,244,70
Book_828,Author_464,History,493,19
Book_829,Author_473,Science,800,89
Book_830,Author_326,History,238,68
Book_831,Author_145,Business,384,21
Book_832,Author_257,Science,812,73
Book_833,Author_253,History,612,98
Book_834,Author_24,Fiction,270,13
Book_835,Author_380,Fantasy,700,9
Book_836,Author_462,Fantasy,897,10
Book_837,Author_84,Fantasy,100,9
Book_838,Author_95,Fantasy,892,73
Book_839,Author_280,History,907,13
Book_840,Author_190,History,854,40
Book_841,Author_51,Science,494,62
Book_842,Author_75,Fiction,718,65
Book_843,Author_110,Fantasy,202,31
Book_844,Author_364,Fiction,871,57
Book_845,Author_479,Self-Help,535,20
Book_846,Author_396,Science,647,32
Book_847,Author_126,Science,201,75
Book_848,Author_43,Self-Help,991,40
Book_849,Author_429,Science,120,46
Book_850,Author_495,Fantasy,528,41
Book_851,Author_71,Business,314,19
Book_852,Author_414,Fantasy,411,77
Book_853,Author_459,Self-Help,871,90
Book_854,Author_406,Business,829,21
Book_855,Author_275,Fiction,551,77
Book_856,Author_217,History,658,49
Book_857,Author_220,Self-Help,912,29
Book_858,Author_223,History,770,5
Book_859,Author_258,Fantasy,869,11
Book_860,Author_329,Fantasy,599,56
Book_861,Author_492,Fantasy,638,77
Book_862,Author_140,Fiction,369,90
Book_863,Author_372,Business,265,10
Book_864,Author_334,Fantasy,741,91
Book_865,Author_20,Business,438,70
Book_866,Author_298,Fantasy,334,100
Book_867,Author_481,Science,708,30
Book_868,Author_180,Science,471,59
Book_869,Author_49,Self-Help,427,87
Book_870,Author_94,Business,931,38
Book_871,Author_366,Science,568,43
Book_872,Author_143,Fiction,677,60
Book_873,Author_452,Fiction,236,81
Book_874,Author_96,Business,108,53
Book_875,Author_73,Fiction,257,100
Book_876,Author_482,Science,530,32
Book_877,Author_432,Self-Help,477,14
Book_878,Author_377,Self-Help,765,64
Book_879,Author_472,Business,884,74
Book_880,Author_301,Fiction,799,81
Book_881,Author_220,Self-Help,448,99
Book_882,Author_170,History,888,52
Book_883,Author_269,Business,788,3
Book_884,Author_141,Fiction,246,14
Book_885,Author_161,History,597,28
Book_886,Author_72,Fantasy,987,10
Book_887,Author_24,History,382,59
Book_888,Author_466,Business,686,21
Book_889,Author_397,History,287,58
Book_890,Author_253,Fiction,612,87
Book_891,Author_471,Business,910,82
Book_892,Author_33,History,911,56
Book_893,Author_42,Fiction,924,22
Book_894,Author_381,Fantasy,254,97
Book_895,Author_164,History,699,43
Book_896,Author_340,Business,545,29
Book_897,Author_411,History,126,9
Book_898,Author_159,Fiction,722,66
Book_899,Author_79,Self-Help,641,67
Book_900,Author_235,Fiction,413,68
Book_901,Author_300,History,848,92
Book_902,Author_389,Business,750,91
Book_903,Author_287,Fiction,711,18
Book_904,Author_235,History,749,85
Book_905,Author_305,History,105,74
Book_906,Author_497,Fantasy,905,95
Book_907,Author_181,Business,250,64
Book_908,Author_115,History,691,55
Book_909,Author_313,History,584,8
Book_910,Author_413,Fiction,454,63
Book_911,Author_401,Science,192,15
Book_912,Author_427,Fiction,606,42
Book_913,Author_298,Business,702,85
Book_914,Author_317,Business,661,47
Book_915,Author_416,History,241,20
Book_916,Author_33,Fantasy,123,72
Book_917,Author_23,History,513,91
Book_918,Author_329,Self-Help,458,68
Book_919,Author_204,History,353,62
Book_920,Author_433,Business,530,97
Book_921,Author_238,History,349,1
Book_922,Author_366,Self-Help,343,86
Book_923,Author_287,Fiction,183,48
Book_924,Author_282,Fantasy,249,77
Book_925,Author_74,History,602,31
Book_926,Author_243,Fantasy,875,49
Book_927,Author_415,Business,907,58
Book_928,Author_11,Business,751,12
Book_929,Author_138,Self-Help,136,75
Book_930,Author_285,History,485,46
Book_931,Author_285,Business,851,26
Book_932,Author_288,Self-Help,280,40
Book_933,Author_170,Self-Help,548,52
Book_934,Author_75,History,108,76
Book_935,Author_10,Fantasy,506,24
Book_936,Author_344,Business,649,17
Book_937,Author_400,Business,898,14
Book_938,Author_103,Science,881,39
Book_939,Author_204,Fantasy,661,81
Book_940,Author_383,History,717,92
Book_941,Author_326,Business,937,19
Book_942,Author_433,History,566,77
Book_943,Author_209,Fiction,545,11
Book_944,Author_416,Science,990,72
Book_945,Author_438,Business,632,10
Book_946,Author_104,History,757,5
Book_947,Author_173,Fiction,491,92
Book_948,Author_439,Fiction,581,50
Book_949,Author_14,History,500,57
Book_950,Author_35,Self-Help,142,90
Book_951,Author_386,History,659,72
Book_952,Author_110,History,227,61
Book_953,Author_74,History,354,38
Book_954,Author_178,Self-Help,783,70
Book_955,Author_69,Science,270,60
Book_956,Author_24,Business,270,11
Book_957,Author_37,Fiction,372,51
Book_958,Author_93,Self-Help,515,95
Book_959,Author_478,Self-Help,368,87
Book_960,Author_432,Science,493,64
Book_961,Author_137,Fiction,413,29
Book_962,Author_233,History,882,21
Book_963,Author_88,History,625,52
Book_964,Author_140,Science,482,15
Book_965,Author_101,Science,548,70
Book_966,Author_194,Science,565,98
Book_967,Author_426,Science,972,65
Book_968,Author_173,Business,524,54
Book_969,Author_209,Science,835,20
Book_970,Author_337,Self-Help,845,10
Book_971,Author_295,Self-Help,392,4
Book_972,Author_193,Fiction,297,17
Book_973,Author_264,Fiction,499,75
Book_974,Author_81,Self-Help,408,51
Book_975,Author_112,Fantasy,902,82
Book_976,Author_424,History,597,56
Book_977,Author_179,Fiction,966,4
Book_978,Author_376,Fantasy,168,94
Book_979,Author_396,Self-Help,892,1
Book_980,Author_383,History,653,24
Book_981,Author_184,Self-Help,124,75
Book_982,Author_3,Science,700,77
Book_983,Author_54,Science,337,23
Book_984,Author_31,Science,776,58
Book_985,Author_161,Business,913,39
Book_986,Author_464,Fantasy,816,84
Book_987,Author_6,Fantasy,249,9
Book_988,Author_124,Science,498,20
Book_989,Author_421,Fiction,160,11
Book_990,Author_258,Science,842,17
Book_991,Author_324,Self-Help,578,23
Book_992,Author_359,Science,618,87
Book_993,Author_66,Self-Help,905,89
Book_994,Author_57,Science,274,50
Book_995,Author_82,Science,773,61
Book_996,Author_65,Business,113,40
Book_997,Author_490,Science,448,83
Book_998,Author_174,History,115,47
Book_999,Author_261,Business,481,4
Book_1000,Author_75,Fiction,722,56
Book_1001,Author_144,Fiction,553,84
Book_1002,Author_110,Business,606,50
Book_1003,Author_324,Fantasy,902,36
Book_1004,Author_414,Business,639,72
Book_1005,Author_210,Science,176,62
Book_1006,Author_494,Science,885,86
Book_1007,Author_140,Science,994,11
Book_1008,Author_107,Self-Help,521,68
Book_1009,Author_41,Fantasy,750,74
Book_1010,Author_69,Business,687,43
Book_1011,Author_199,History,807,2
Book_1012,Author_265,Fantasy,565,21
Book_1013,Author_294,Fantasy,970,96
Book_1014,Author_46,History,616,84
Book_1015,Author_125,Self-Help,398,67
Book_1016,Author_417,Science,702,62
Book_1017,Author_248,Self-Help,599,10
Book_1018,Author_119,Fiction,416,34
Book_1019,Author_189,Fantasy,309,73
Book_1020,Author_466,History,678,44
Book_1021,Author_303,Science,652,1
Book_1022,Author_317,History,570,44
Book_1023,Author_213,Self-Help,771,58
Book_1024,Author_261,Fantasy,962,4
Book_1025,Author_314,History,200,49
Book_1026,Author_33,History,966,23
Book_1027,Author_334,Self-Help,948,51
Book_1028,Author_113,Science,203,93
Book_1029,Author_112,Business,801,2
Book_1030,Author_218,Science,850,29
Book_1031,Author_499,Fantasy,160,62
Book_1032,Author_316,Business,583,28
Book_1033,Author_75,Science,967,1
Book_1034,Author_123,Self-Help,109,81
Book_1035,Author_361,History,247,35
Book_1036,Author_24,Self-Help,738,16
Book_1037,Author_205,Science,304,30
Book_1038,Author_141,Fiction,225,92
Book_1039,Author_190,Fantasy,382,33
Book_1040,Author_462,Fiction,387,4
Book_1041,Author_296,History,947,65
Book_1042,Author_371,Fantasy,800,31
Book_1043,Author_214,Science,126,42
Book_1044,Author_296,Science,465,67
Book_1045,Author_316,Science,999,25
Book_1046,Author_294,Science,707,28
Book_1047,Author_375,Fantasy,624,26
Book_1048,Author_351,History,735,56
Book_1049,Author_333,Fantasy,809,43
Book_1050,Author_384,Science,448,48
Book_1051,Author_256,Self-Help,611,32
Book_1052,Author_308,Science,396,97
Book_1053,Author_126,Science,700,51
Book_1054,Author_355,Science,451,36
Book_1055,Author_264,Self-Help,354,23
Book_1056,Author_134,Self-Help,872,47
Book_1057,Author_85,History,315,13
Book_1058,Author_334,Fantasy,680,97
Book_1059,Author_472,Self-Help,372,9
Book_1060,Author_420,Business,407,52
Book_1061,Author_265,Self-Help,205,67
Book_1062,Author_363,History,378,30
Book_1063,Author_394,History,578,15
Book_1064,Author_173,Science,174,99
Book_1065,Author_219,History,795,72
Book_1066,Author_234,History,829,31
Book_1067,Author_453,Business,964,34
Book_1068,Author_484,History,381,42
Book_1069,Author_499,Business,206,55
Book_1070,Author_472,Fiction,396,49
Book_1071,Author_162,Fantasy,988,100
Book_1072,Author_205,Fantasy,445,1
Book_1073,Author_16,Fiction,622,96
Book_1074,Author_241,Self-Help,583,54
Book_1075,Author_457,Fiction,350,18
Book_1076,Author_367,Science,792,17
Book_1077,Author_115,Self-Help,663,52
Book_1078,Author_438,Fantasy,115,1
Book_1079,Author_176,Fiction,508,58
Book_1080,Author_433,Business,767,52
Book_1081,Author_306,Business,447,77
Book_1082,Author_92,Self-Help,249,42
Book_1083,Author_476,History,676,48
Book_1084,Author_265,Fantasy,290,83
Book_1085,Author_82,Self-Help,117,14
Book_1086,Author_322,Science,121,36
Book_1087,Author_352,History,449,72
Book_1088,Author_65,History,750,97
Book_1089,Author_492,Science,834,97
Book_1090,Author_275,Science,592,39
Book_1091,Author_360,Self-Help,871,76
Book_1092,Author_143,Science,332,82
Book_1093,Author_152,Science,785,76
Book_1094,Author_174,Business,217,30
Book_1095,Author_376,Business,788,58
Book_1096,Author_407,Self-Help,372,44
Book_1097,Author_33,Fiction,408,65
Book_1098,Author_426,Fantasy,940,80
Book_1099,Author_383,History,147,4
Book_1100,Author_118,Fantasy,878,66
Book_1101,Author_318,Self-Help,862,3
Book_1102,Author_60,Fantasy,844,54
Book_1103,Author_113,Science,198,14
Book_1104,Author_290,Fantasy,180,38
Book_1105,Author_105,Self-Help,556,57
Book_1106,Author_20,Self-Help,774,20
Book_1107,Author_245,Business,838,79
Book_1108,Author_293,History,687,45
Book_1109,Author_176,Fiction,498,60
Book_1110,Author_272,Self-Help,441,7
Book_1111,Author_158,Fantasy,975,14
Book_1112,Author_70,History,693,90
Book_1113,Author_293,Science,283,59
Book_1114,Author_159,History,565,86
Book_1115,Author_383,Fiction,641,36
Book_1116,Author_86,History,588,91
Book_1117,Author_242,Science,461,90
Book_1118,Author_345,Fiction,777,28
Book_1119,Author_184,History,400,5
Book_1120,Author_5,Fiction,980,27
Book_1121,Author_36,Business,148,7
Book_1122,Author_60,Science,219,85
Book_1123,Author_186,History,344,84
Book_1124,Author_483,Science,730,50
Book_1125,Author_277,Fiction,138,93
Book_1126,Author_282,Fantasy,237,14
Book_1127,Author_237,Fiction,384,29
Book_1128,Author_163,Self-Help,509,76
Book_1129,Author_281,History,102,16
Book_1130,Author_479,History,544,60
Book_1131,Author_227,History,899,83
Book_1132,Author_59,Business,122,44
Book_1133,Author_134,Fantasy,201,33
Book_1134,Author_335,Fantasy,222,31
Book_1135,Author_238,Fiction,634,57
Book_1136,Author_443,Fantasy,901,60
Book_1137,Author_385,History,824,8
Book_1138,Author_465,Business,706,47
Book_1139,Author_447,Fantasy,716,53
Book_1140,Author_132,Self-Help,726,84
Book_1141,Author_169,Science,411,31
Book_1142,Author_409,Fiction,475,59
Book_1143,Author_205,Science,555,32
Book_1144,Author_381,Business,770,80
Book_1145,Author_223,Fantasy,918,45
Book_1146,Author_306,Science,566,32
Book_1147,Author_234,History,522,64
Book_1148,Author_96,Self-Help,653,11
Book_1149,Author_118,Self-Help,535,33
Book_1150,Author_21,Science,323,1
Book_1151,Author_69,Science,246,24
Book_1152,Author_432,Self-Help,981,10
Book_1153,Author_38,History,617,57
Book_1154,Author_137,History,648,14
Book_1155,Author_88,Fiction,356,13
Book_1156,Author_189,Fiction,500,3
Book_1157,Author_337,Fiction,797,50
Book_1158,Author_456,Self-Help,608,66
Book_1159,Author_223,Fantasy,498,67
Book_1160,Author_317,Self-Help,865,36
Book_1161,Author_316,History,583,81
Book_1162,Author_79,Business,834,20
Book_1163,Author_67,Fantasy,383,76
Book_1164,Author_367,Fiction,303,3
Book_1165,Author_307,Self-Help,151,69
Book_1166,Author_363,Science,333,43
Book_1167,Author_497,History,572,3
Book_1168,Author_23,Fantasy,539,42
Book_1169,Author_36,Fiction,550,13
Book_1170,Author_78,Self-Help,463,18
Book_1171,Author_452,Business,600,11
Book_1172,Author_181,Fantasy,407,82
Book_1173,Author_321,Fiction,982,99
Book_1174,Author_50,Fantasy,600,7
Book_1175,Author_210,History,109,33
Book_1176,Author_23,Fiction,915,89
Book_1177,Author_28,Science,377,16
Book_1178,Author_159,Fiction,806,77
Book_1179,Author_126,Fantasy,315,23
Book_1180,Author_419,History,243,9
Book_1181,Author_188,Science,689,91
Book_1182,Author_421,History,746,38
Book_1183,Author_231,History,382,37
Book_1184,Author_75,History,547,1
Book_1185,Author_75,Fantasy,471,76
Book_1186,Author_193,Fiction,607,33
Book_1187,Author_312,Fiction,865,63
Book_1188,Author_348,History,910,63
Book_1189,Author_284,Fiction,852,7
Book_1190,Author_254,Fantasy,553,36
Book_1191,Author_251,Fantasy,104,85
Book_1192,Author_208,Fantasy,962,87
Book_1193,Author_134,Fantasy,273,29
Book_1194,Author_131,Self-Help,125,40
Book_1195,Author_289,Self-Help,830,36
Book_1196,Author_259,Fiction,393,37
Book_1197,Author_412,Science,558,69
Book_1198,Author_295,Fantasy,206,45
Book_1199,Author_53,Fantasy,671,73
Book_1200,Author_342,Self-Help,152,89
Book_1201,Author_36,Fiction,538,19
Book_1202,Author_161,Fantasy,306,84
Book_1203,Author_214,Fantasy,231,72
Book_1204,Author_444,Fiction,243,21
Book_1205,Author_83,Science,103,69
Book_1206,Author_467,Self-Help,722,86
Book_1207,Author_217,Fantasy,449,10
Book_1208,Author_173,Self-Help,199,100
Book_1209,Author_397,Fantasy,956,8
Book_1210,Author_349,Fantasy,423,39
Book_1211,Author_54,Self-Help,919,89
Book_1212,Author_307,Fantasy,138,4
Book_1213,Author_52,Self-Help,811,38
Book_1214,Author_160,Science,423,62
Book_1215,Author_348,Fiction,331,50
Book_1216,Author_116,Self-Help,711,43
Book_1217,Author_64,Business,270,74
Book_1218,Author_493,Science,950,70
Book_1219,Author_171,Self-Help,899,19
Book_1220,Author_170,Self-Help,134,13
Book_1221,Author_252,Science,411,37
Book_1222,Author_460,Science,776,8
Book_1223,Author_494,Fiction,113,11
Book_1224,Author_374,Business,215,76
Book_1225,Author_260,Science,819,46
Book_1226,Author_309,Fantasy,441,89
Book_1227,Author_241,Fantasy,697,57
Book_1228,Author_233,Fantasy,647,36
Book_1229,Author_499,Self-Help,530,31
Book_1230,Author_142,Self-Help,856,67
Book_1231,Author_494,Science,676,63
Book_1232,Author_15,Science,453,74
Book_1233,Author_286,History,572,62
Book_1234,Author_290,Business,257,79
Book_1235,Author_63,History,327,11
Book_1236,Author_286,Fiction,191,43
Book_1237,Author_171,Fantasy,718,81
Book_1238,Author_7,Self-Help,451,70
Book_1239,Author_478,Fantasy,420,18
